"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<Vietnamese>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"germ_pzkpfw_V_ausf_d_panther/germ_pzkpfw_V_ausf_d_panther_think";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder liga] THINK";"[Thunder Ligi] THINK";"【雷\t霆\t联\t赛\t】\tTHINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder Liga] THINK";"[Thunder League] THINK";"[썬더 리그] THINK";"[Ліга Грому] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"【雷霆聯賽】THINK";"[Thunder League] THINK";;
"germ_pzkpfw_V_ausf_d_panther_think";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder liga] THINK";"[Thunder Ligi] THINK";"【雷\t霆\t联\t赛\t】\tTHINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder Liga] THINK";"[Thunder League] THINK";"[썬더 리그] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"【雷霆聯賽】THINK";"[Thunder League] THINK";;
"germ_pzkpfw_V_ausf_f_panther/dislike/desc";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Squadra Dislike";"[Thunder League] Team Dislike
";"[Thunder League] Equipo Dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder liga] Dislike tým";"[Thunder Ligi] Dislike Team";"【雷\t霆\t联\t赛\t】\tDislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder Liga] Dislike Tim";"[Thunder League] Dislike";"[썬더 리그] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"【雷霆聯賽】Dislike Team";"[Thunder League] Dislike Team";;
"germ_pzkpfw_V_ausf_f_panther/germ_pzkpfw_V_ausf_f_panther_dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Squadra Dislike";"[Thunder League] Team Dislike
";"[Thunder League] Equipo Dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder liga] Dislike tým";"[Thunder Ligi] Dislike Team";"【雷\t霆\t联\t赛\t】\tDislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder Liga] Dislike Tim";"[Thunder League] Dislike";"[썬더 리그] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"【雷霆聯賽】Dislike Team";"[Thunder League] Dislike Team";;
"germ_pzkpfw_V_ausf_f_panther/germ_pzkpfw_V_ausf_f_panther_verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Team Verve
";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder liga] Verve";"[Thunder Ligi] Verve";"【雷\t霆\t联\t赛\t】\tVerve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder Liga] Verve";"[Thunder League] Verve";"[썬더 리그] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"【雷霆聯賽】Verve";"[Thunder League] Verve";;
"germ_pzkpfw_V_ausf_f_panther/verve/desc";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Team Verve
";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder liga] Verve";"[Thunder Ligi] Verve";"【雷\t霆\t联\t赛\t】\tVerve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder Liga] Verve";"[Thunder League] Verve";"[썬더 리그] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"【雷霆聯賽】Verve";"[Thunder League] Verve";;
"germ_pzkpfw_V_ausf_g_panther/dislike/desc";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Squadra Dislike";"[Thunder League] Team Dislike
";"[Thunder League] Equipo Dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder liga] Dislike tým";"[Thunder Ligi] Dislike Team";"【雷\t霆\t联\t赛\t】\tDislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder Liga] Dislike Tim";"[Thunder League] Dislike";"[썬더 리그] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"【雷霆聯賽】Dislike Team";"[Thunder League] Dislike Team";;
"germ_pzkpfw_V_ausf_g_panther/germ_pzkpfw_V_ausf_g_panther_dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Squadra Dislike";"[Thunder League] Team Dislike
";"[Thunder League] Equipo Dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder liga] Dislike tým";"[Thunder Ligi] Dislike Team";"【雷\t霆\t联\t赛\t】\tDislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder Liga] Dislike Tim";"[Thunder League] Dislike";"[썬더 리그] Dislike Team";"[Ліга Грому] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"【雷霆聯賽】Dislike Team";"[Thunder League] Dislike Team";;
"germ_pzkpfw_V_ausf_g_panther/germ_pzkpfw_V_ausf_g_panther_verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Team Verve
";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder liga] Verve";"[Thunder Ligi] Verve";"【雷\t霆\t联\t赛\t】\tVerve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder Liga] Verve";"[Thunder League] Verve";"[썬더 리그] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"【雷霆聯賽】Verve";"[Thunder League] Verve";;
"germ_pzkpfw_V_ausf_g_panther/verve/desc";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Team Verve
";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder liga] Verve";"[Thunder Ligi] Verve";"【雷\t霆\t联\t赛\t】\tVerve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder Liga] Verve";"[Thunder League] Verve";"[썬더 리그] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"[Thunder League] Verve";"【雷霆聯賽】Verve";"[Thunder League] Verve";;
"i_185_m82/i_185_m82_arcade";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports
";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder liga] Arkádový e-sport";"[Thunder Ligi] Arcade e-Sporları";"【雷\t霆\t联\t赛\t】\tArcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder Liga] Arcade eSports";"[Thunder League] Arcade eSports";"[썬더 리그] 아케이드 e스포츠";"[Ліга Грому] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"【雷霆聯賽】Arcade eSports";"[Thunder League] Arcade eSports";;
"i_185_m82_arcade";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports
";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder liga] Arkádový e-sport";"[Thunder Ligi] Arcade e-Sporları";"【雷\t霆\t联\t赛\t】\tArcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder Liga] Arcade eSports";"[Thunder League] Arcade eSports";"[썬더 리그] 아케이드 e스포츠";"[Ліга Грому] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"【雷霆聯賽】Arcade eSports";"[Thunder League] Arcade eSports";;
"ki_43_3_otsu/ki_43_3_otsu_dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Squadra Dislike";"[Thunder League] Team Dislike
";"[Thunder League] Equipo Dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder liga] Dislike tým";"[Thunder Ligi] Dislike Team";"【雷\t霆\t联\t赛\t】\tDislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder Liga] Dislike Tim";"[Thunder League] Dislike";"[썬더 리그] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"【雷霆聯賽】Dislike Team";"[Thunder League] Dislike Team";;
"ki_43_3_otsu_dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Squadra Dislike";"[Thunder League] Team Dislike
";"[Thunder League] Equipo Dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder liga] Dislike tým";"[Thunder Ligi] Dislike Team";"【雷\t霆\t联\t赛\t】\tDislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder Liga] Dislike Tim";"[Thunder League] Dislike";"[썬더 리그] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"【雷霆聯賽】Dislike Team";"[Thunder League] Dislike Team";;
"p-40e/p-40e_dynamight";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder liga] DYNAMIGHT";"[Thunder Ligi] DYNAMIGHT";"【雷\t霆\t联\t赛\t】\tDYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder Liga] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[썬더 리그] DYNAMIGHT";"[Ліга Грому] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"【雷霆聯賽】DYNAMIGHT";"[Thunder League] DYNAMIGHT";;
"p-40e_dynamight";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder liga] DYNAMIGHT";"[Thunder Ligi] DYNAMIGHT";"【雷\t霆\t联\t赛\t】\tDYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder Liga] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[썬더 리그] DYNAMIGHT";"[Ліга Грому] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"[Thunder League] DYNAMIGHT";"【雷霆聯賽】DYNAMIGHT";"[Thunder League] DYNAMIGHT";;
"p-51_mk1a_usaaf/p-51_mk1a_usaaf_cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube
";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder liga] Cube";"[Thunder Ligi] Cube";"【雷\t霆\t联\t赛\t】\tCube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder Liga] Cube";"[Thunder League] CUBE";"[썬더 리그] Cube";"[Ліга Грому] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"【雷霆聯賽】Cube";"[Thunder League] Cube";;
"p-51_mk1a_usaaf_cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube
";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder liga] Cube";"[Thunder Ligi] Cube";"【雷\t霆\t联\t赛\t】\tCube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder Liga] Cube";"[Thunder League] CUBE";"[썬더 리그] Cube";"[Ліга Грому] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"【雷霆聯賽】Cube";"[Thunder League] Cube";;
"spitfire_ix_early/gof";"[Thunder League] Tiger Camouflage";"[Thunder League] Camouflage Tigre";"[Thunder League] Livrea Tigrata";"[Thunder League] Tiger-Tarnung";"[Thunder League] Camuflaje Tigre";"[Thunder League] Тигровый камуфляж";"[Thunder League] Kamuflaż Tygrysi";"[Thunder liga] Tiger kamufláž";"[Thunder League] Kaplan Kamuflajı";"【雷\t霆\t联\t赛\t】\t虎\t纹\t涂\t装";"[Thunder League] Tiger Camouflage";"[Thunder League] Camuflagem Tiger";"[Thunder League] Пустельний камуфляж";"[Thunder Liga] Tigar kamuflaža";"[Thunder League] Tigrismintás festés";"[썬더 리그] 타이거 위장";"[Ліга Грому] Камуфляж для Tiger";"[Thunder League] Tiger Camouflage";"[Thunder League] Tiger Camouflage";"【雷霆聯賽】虎紋塗裝";"[Thunder League] Tiger Camouflage";;
"spitfire_ix_early/gof/desc";"[Thunder League] Tiger Camouflage";"[Thunder League] Camouflage Tigre";"[Thunder League] Livrea Tigrata";"[Thunder League] Tiger-Tarnung";"[Thunder League] Camuflaje Tigre";"[Thunder League] Тигровый камуфляж";"[Thunder League] Kamuflaż Tygrysi";"[Thunder liga] Tiger kamufláž";"[Thunder League] Kaplan Kamuflajı";"【雷\t霆\t联\t赛\t】\t虎\t纹\t涂\t装";"[Thunder League] Tiger Camouflage";"[Thunder League] Camuflagem Tiger";"[Thunder League] Тигровий камуфляж";"[Thunder Liga] Tigar kamuflaža";"[Thunder League] Tigrismintás festés";"[썬더 리그] 타이거 위장";"[Thunder League] Tiger Camouflage";"[Thunder League] Tiger Camouflage";"[Thunder League] Tiger Camouflage";"【雷霆聯賽】虎紋塗裝";"[Thunder League] Tiger Camouflage";;
"spitfire_ix_early_gof";"[Thunder League] Tiger Camouflage";"[Thunder League] Camouflage Tigre";"[Thunder League] Livrea Tigrata";"[Thunder League] Tiger-Tarnung";"[Thunder League] Camuflaje Tigre";"[Thunder League] Тигровый камуфляж";"[Thunder League] Kamuflaż Tygrysi";"[Thunder liga] Tiger Camouflage";"[Thunder Ligi] Kaplan Kamuflajı";"【雷\t霆\t联\t赛\t】\t虎\t纹\t涂\t装";"[Thunder League] Tiger Camouflage";"[Thunder League] Camuflagem Tiger";"[Thunder League] Пустельний камуфляж";"[Thunder Liga] Tigar kamuflaža";"[Thunder League] Tigrismintás festés";"[썬더 리그] 타이거 위장";"[Ліга Грому] Камуфляж для Tiger";"[Thunder League] Tiger Camouflage";"[Thunder League] Tiger Camouflage";"【雷霆聯賽】虎紋塗裝";"[Thunder League] Tiger Camouflage";;
"spitfire_ix_early/spitfire_ix_early_gof";"[Thunder League] Tiger Camouflage";"[Thunder League] Camouflage Tigre";"[Thunder League] Livrea Tigrata";"[Thunder League] Tiger-Tarnung";"[Thunder League] Camuflaje Tigre";"[Thunder League] Тигровый камуфляж";"[Thunder League] Kamuflaż Tygrysi";"[Thunder liga] Tiger kamufláž";"[Thunder League] Kaplan Kamuflajı";"【雷\t霆\t联\t赛\t】\t虎\t纹\t涂\t装";"[Thunder League] Tiger Camouflage";"[Thunder League] Camuflagem Tiger";"[Thunder League] Тигровий камуфляж";"[Thunder Liga] Tigar kamuflaža";"[Thunder League] Tigrismintás festés";"[썬더 리그] 타이거 위장";"[Thunder League] Tiger Camouflage";"[Thunder League] Tiger Camouflage";"[Thunder League] Tiger Camouflage";"【雷霆聯賽】虎紋塗裝";"[Thunder League] Tiger Camouflage";;
"spitfire_mk5b/spitfire_mk5b_think";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder liga] THINK";"[Thunder Ligi] THINK";"【雷\t霆\t联\t赛\t】\tTHINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder Liga] THINK";"[Thunder League] THINK";"[썬더 리그] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"【雷霆聯賽】THINK";"[Thunder League] THINK";;
"spitfire_mk5b_think";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder liga] THINK";"[Thunder Ligi] THINK";"【雷\t霆\t联\t赛\t】\tTHINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder Liga] THINK";"[Thunder League] THINK";"[썬더 리그] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"[Thunder League] THINK";"【雷霆聯賽】THINK";"[Thunder League] THINK";;
"tl_camo_grey_pink_blots";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports
";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder liga] Arkádový e-sport";"[Thunder Ligi] Arcade e-Sporları";"【雷\t霆\t联\t赛\t】\tArcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder Liga] Arcade eSports";"[Thunder League] Arcade eSports";"[썬더 리그] 아케이드 e스포츠";"[Ліга Грому] Arcade eSports";"[Thunder League] Arcade eSports";"[Thunder League] Arcade eSports";"【雷霆聯賽】Arcade eSports";"[Thunder League] Arcade eSports";;
"tl_camo_usa_colors";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube
";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder liga] Cube";"[Thunder Ligi] Cube";"【雷\t霆\t联\t赛\t】\tCube";"[Thunder League] Verve";"[Thunder League] Cube";"[Thunder League] Cube";"[Thunder Liga] Cube";"[Thunder League] CUBE";"[썬더 리그] Cube";"[Ліга Грому] Cube";"[Thunder League] Cube";"[Thunder League] Cube";"【雷霆聯賽】Cube";"[Thunder League] Cube";;
"uk_a30_challenger/dislike/desc";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Squadra Dislike";"[Thunder League] Team Dislike
";"[Thunder League] Equipo Dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder liga] Dislike tým";"[Thunder Ligi] Dislike Team";"【雷\t霆\t联\t赛\t】\tDislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder Liga] Dislike Tim";"[Thunder League] Dislike";"[썬더 리그] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"【雷霆聯賽】Dislike Team";"[Thunder League] Dislike Team";;
"uk_a30_challenger/uk_a30_challenger_dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Squadra Dislike";"[Thunder League] Team Dislike
";"[Thunder League] Equipo Dislike";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder liga] Dislike tým";"[Thunder Ligi] Dislike Team";"【雷\t霆\t联\t赛\t】\tDislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder Liga] Dislike Tim";"[Thunder League] Dislike";"[썬더 리그] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"[Thunder League] Dislike Team";"【雷霆聯賽】Dislike Team";"[Thunder League] Dislike Team";;
