"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"country_japan_pilot_6";"Yasuhiro Genryusai";"Yasuhiro Genryusai";"Yasuhiro Genryusai";"Yasuhiro Genryusai";"Yasuhiro Genryusai";"Ясухиро Генрюсай";"Yasuhiro Genryusai";"Jasuhiro Genrjusai";"Yasuhiro Genryusai";"Yasuhiro Genryusai";"岩橋・\t岩本";"Yasuhiro Genryusai";"Ясухіро Генрюсай";"Yasuhiro Genryusai";"Genrjuszai Jaszuhiro";"겐류사이 야스히로";"Ясухіро Гэнр'юсай";"««Yasuhiro Genryusai»»";"源\t柳\t齋\t康\t弘";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Yasuhiro Genryusai";;
"country_japan_pilot_7";"Susumu Kakimoto";"Susumu Kakimoto";"Susumu Kakimoto";"Susumu Kakimoto";"Susumu Kakimoto";"Сусуми Какимото";"Susumu Kakimoto";"Susumu Kakimoto";"Susumu Kakimoto";"Susumu Kakimoto";"柿本 進";"Susumu Kakimoto";"Сусуму Какімото";"Susumu Kakimoto";"Kakimoto Szuszumu";"가키모토 스스무";"Сусумі Какімато";"««Susumu Kakimoto»»";"柿\t本\t進";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Susumu Kakimoto";;
"country_japan_pilot_8";"Kanichi Masuzawa";"Kanichi Masuzawa";"Kanichi Masuzawa";"Kanichi Masuzawa";"Kanichi Masuzawa";"Каничи Масузава";"Kanichi Masuzow";"Kaniči Masuzava";"Kanichi Masuzawa";"Kanichi Masuzawa";"増沢貫一";"Kanichi Masuzawa";"Канічі Масузава";"Kanichi Masuzawa";"Maszuzava Kanicsi";"마스자와 칸이치";"Каніці Масузава";"««Kanichi Masuzawa»»";"増\t澤\t寬\t一";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Kanichi Masuzawa";;
"country_japan_pilot_9";"Koshiro Yamaguchi";"Koshiro Yamaguchi";"Koshiro Yamaguchi";"Koshiro Yamaguchi";"Koshiro Yamaguchi";"Коширо Ямагучи";"Koshiro Yamaguchi";"Koširo Jamaguči";"Koshiro Yamaguchi";"Koshiro Yamaguchi";"山口　\t幸四郎";"Koshiro Yamaguchi";"Кошіро Ямагучі";"Koshiro Yamaguchi";"Jamagucsi Kosiro";"야마구치 코시로";"Касіро Ямагуці";"««Koshiro Yamaguchi»»";"山\t口\t幸\t四\t郎";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Koshiro Yamaguchi";;
"country_japan_pilot_10";"Toshiya Serizawa";"Toshiya Serizawa";"Toshiya Serizawa";"Toshiya Serizawa";"Toshiya Serizawa";"Тошия Сэридзава";"Toshiya Serizawa";"Tošija Serizawa";"Toshiya Serizawa";"Toshiya Serizawa";"上原　\t利明";"Toshiya Serizawa";"Тошія Серідзава";"Toshiya Serizawa";"Szerizava Tosija";"세리자와 토시야";"Тасё Сэрыдзава";"««Toshiya Serizawa»»";"芹\t澤\t俊\t哉";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Toshiya Serizawa";;
"country_japan_pilot_11";"Yukio Onozaki";"Yukio Onozaki";"Yukio Onozaki";"Yukio Onozaki";"Yukio Onozaki";"Юкио Онодзаки";"Yukio Onozaki";"Jukio Onozaki";"Yukio Onozaki";"Yukio Onozaki";"小野崎　\t幸夫";"Yukio Onozaki";"Юкіо Онодзакі";"Yukio Onozaki";"Onozaki Jukio";"오노자키 유키오";"Юкё Анодзакі";"««Yukio Onozaki»»";"小\t野\t崎\t由\t紀\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Yukio Onozaki";;
"country_japan_pilot_12";"Hiroshi Koga";"Hiroshi Koga";"Hiroshi Koga";"Hiroshi Koga";"Hiroshi Koga";"Хироси Кога";"Hiroshi Koga";"Hiroši Koga";"Hiroshi Koga";"Hiroshi Koga";"古賀　\t弘";"Hiroshi Koga";"Хіросі Кога";"Hiroshi Koga";"Koga Hirosi";"코가 히로시";"Хіросі Кога";"««Hiroshi Koga»»";"古\t賀\t弘";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hiroshi Koga";;
"country_australia_pilot_5";"Hugo Wilfred Stanley";"Hugo Wilfred Stanley";"Hugo Wilfred Stanley";"Hugo Wilfred Stanley";"Hugo Wilfred Stanley";"Хьюго Вильфред Стэнли";"Hugo Wilfred Stanley";"Hugo Wilfred Stanley";"Hugo Wilfred Stanley";"Hugo Wilfred Stanley";"ヒューゴ・ウィルフレッド・スタンレー";"Hugo Wilfred Stanley";"Г'юґо Вільфред Стенлі";"Hugo Wilfred Stanley";"Hugo Wilfred Stanley";"휴고 윌프레드 스탠리";"Г'юга Уілфрэд Стэнлі";"««Hugo Wilfred Stanley»»";"雨\t果．威\t爾\t弗\t雷\t德．斯\t坦\t利";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hugo Wilfred Stanley";;
"country_australia_pilot_6";"Arthur Waters";"Arthur Waters";"Arthur Waters";"Arthur Waters";"Arthur Waters";"Артур Вотерс";"Arthur Waters";"Arthur Waters";"Arthur Waters";"Arthur Waters";"アーサー・ウォーターズ";"Arthur Waters";"Артур Уотерс";"Arthur Waters";"Arthur Waters";"아서 월터스";"Артур Уотэрз";"««Arthur Waters»»";"亞\t瑟．沃\t特\t斯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Arthur Waters";;
"country_australia_pilot_7";"Robert Armstrong";"Robert Armstrong";"Robert Armstrong";"Robert Armstrong";"Robert Armstrong";"Роберт Армстронг";"Robert Armstrong";"Robert Armstrong";"Robert Armstrong";"Robert Armstrong";"ロバート・アームストロング";"Robert Armstrong";"Роберт Армстронг";"Robert Armstrong";"Robert Armstrong";"로버트 암스트롱";"Робэрт Армстранг";"««Robert Armstrong»»";"羅\t伯\t特．阿\t姆\t斯\t壯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Robert Armstrong";;
"country_australia_pilot_8";"Wilfred Sheen";"Wilfred Sheen";"Wilfred Sheen";"Wilfred Sheen";"Wilfred Sheen";"Уилфред Шин";"Wilfred Sheen";"Wilfred Sheen";"Wilfred Sheen";"Wilfred Sheen";"ウィルフレッド・シーン";"Wilfred Sheen";"Вільфред Шін";"Wilfred Sheen";"Wilfred Sheen";"윌프레드 쉰";"Улфрэд Шын";"««Wilfred Sheen»»";"威\t爾\t弗\t雷\t德．西\t恩";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Wilfred Sheen";;
"country_australia_pilot_9";"Caldwell Rawlinson";"Caldwell Rawlinson";"Caldwell Rawlinson";"Caldwell Rawlinson";"Caldwell Rawlinson";"Колдуэлл Раулинсон";"Caldwell Rawlinson";"Caldwell Rawlinson";"Caldwell Rawlinson";"Caldwell Rawlinson";"コールドウェル・ローリンソン";"Caldwell Rawlinson";"Колдуелл Роулінсон";"Caldwell Rawlinson";"Caldwell Rawlinson";"콜드웰 로린슨";"Колдуэл Роўлінсан";"««Caldwell Rawlinson»»";"考\t德\t威\t爾．羅\t林\t森";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Caldwell Rawlinson";;
"country_australia_pilot_10";"Ian Cronin";"Ian Cronin";"Ian Cronin";"Ian Cronin";"Ian Cronin";"Иан Кронин";"Ian Cronin";"Ian Cronin";"İan Cronin";"Ian Cronin";"イアン・クローニン";"Ian Cronin";"Іан Кронін";"Ian Cronin";"Ian Cronin";"이안 크로닌";"Іян Кронін";"««Ian Cronin»»";"伊\t恩．克\t羅\t寧";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ian Cronin";;
"country_australia_pilot_11";"Stig Truscott";"Stig Truscott";"Stig Truscott";"Stig Truscott";"Stig Truscott";"Стиг Траскотт";"Stig Truscott";"Stig Truscott";"Stig Truscott";"Stig Truscott";"スティグ・トラスコット";"Stig Truscott";"Стіг Траскотт";"Stig Truscott";"Stig Truscott";"스티그 트루스캇";"Стыг Траскат";"««Stig Truscott»»";"斯\t蒂\t格．特\t拉\t斯\t科\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Stig Truscott";;
"country_australia_pilot_12";"Clive ""Killer"" MacLachlan";"Clive ""Killer"" MacLachlan";"Clive ""Killer"" MacLachlan";"Clive ""Killer"" MacLachlan";"Clive ""Asesino"" MacLachlan";"Клайв ""Киллер"" МакЛахлан";"Clive „Zabójca” MacLachlan";"Clive ""Killer"" MacLachlan";"Clive ""Katil"" MacLachlan";"Clive ""Killer"" MacLachlan";"クライブ「キラー」\tマクラクラン";"Clive ""Assassino"" MacLachlan ";"Клайв ""Кіллер"" МакЛахлан";"Clive ""Killer""MacLachlan";"Clive „Killer” MacLachlan";"클라이브 '킬러' 맥라클란";"Клайв МакЛахлан";"««Clive ""Killer"" MacLachlan»»";"克\t萊\t夫．""\t殺\t手\t""．麥\t克\t拉\t克\t倫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Clive ""Killer""MacLachlan";;
"country_britain_pilot_5";"George Aitken";"George Aitken";"George Aitken";"George Aitken";"George Aitken";"Джордж Айткен";"George Aitken";"George Aitken";"George Aitken";"George Aitken";"ジョージ・アイトケン";"George Aitken";"Джордж Айткен";"George Aitken";"George Aitken";"조지 에이트켄";"Джордж Эйткен";"««George Aitken»»";"喬\t治．艾\t特\t肯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"George Aitken";;
"country_britain_pilot_6";"Peter Vaykeham";"Peter Vaykeham";"Peter Vaykeham";"Peter Vaykeham";"Peter Vaykeham";"Питер Вайкехам";"Peter Vaykeham";"Peter Vaykeham";"Peter Vaykeham";"Peter Vaykeham";"ピーター・ベイケハム";"Peter Vaykeham";"Пітер Вайкехам";"Peter Vaykeham";"Peter Vaykeham";"피터 바이크험";"Пітэр Вэйкехэм";"««Peter Vaykeham»»";"彼\t得．維\t克\t漢\t姆";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Peter Vaykeham";;
"country_britain_pilot_7";"Dudley Carey";"Dudley Carey";"Dudley Carey";"Dudley Carey";"Dudley Carey";"Дудли Кэри";"Dudley Carey";"Dudley Carey";"Dudley Carey";"Dudley Carey";"ダッドリー・ケリー";"Dudley Carey";"Дудлі Кері";"Dudley Carey";"Dudley Carey";"두들리 케어리";"Дадлі Кэры";"««Dudley Carey»»";"達\t德\t利．凱\t里";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Dudley Carey";;
"country_britain_pilot_8";"Jack Bader";"Jack Bader";"Jack Bader";"Jack Bader";"Jack Bader";"Джек Бэйдер";"Jack Bader";"Jack Bader";"Jack Bader";"Jack Bader";"ジャック・ベダー";"Jack Bader";"Джек Бейдер";"Jack Bader";"Jack Bader";"잭 베이더";"Джэк Бэйдэр";"««Jack Bader»»";"傑\t克．巴\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Jack Bader";;
"country_britain_pilot_9";"Ernest Neville Tak";"Ernest Neville Tak";"Ernest Neville Tak";"Ernest Neville Tak";"Ernest Neville Tak";"Эрнест Невилль Так";"Ernest Neville Tak";"Ernest Neville Tak";"Ernest Neville Tak";"Ernest Neville Tak";"アーンスト・ネビル・タック";"Ernest Neville Tak";"Ернест Невілл Так";"Ernest Neville Tak";"Ernest Neville Tak";"어니스트 네빌 탁";"Эрнэст Нэвіл Так";"««Ernest Neville Tak»»";"歐\t尼\t斯\t特．內\t維\t爾．塔\t克";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ernest Neville Tak";;
"country_britain_pilot_10";"Frank Dandes";"Frank Dandes";"Frank Dandes";"Frank Dandes";"Frank Dandes";"Френк Дандэс";"Frank Dandes";"Frank Dandes";"Frank Dandes";"Frank Dandes";"フランク ・ ダンデズ";"Frank Dandes";"Френк Дандес";"Frank Dandes";"Frank Dandes";"프랭크 댄데스";"Фрэнк Дандэз";"««Frank Dandes»»";"弗\t蘭\t克．但\t德\t斯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Frank Dandes";;
"country_britain_pilot_11";"Patrick Dow";"Patrick Dow";"Patrick Dow";"Patrick Dow";"Patrick Dow";"Патрик Доу";"Patrick Dow";"Patrick Dow";"Patrick Dow";"Patrick Dow";"パトリック・ドー";"Patrick Dow";"Патрік Доу";"Patrick Dow";"Patrick Dow";"패트릭 다우";"Патрык Доў";"««Patrick Dow»»";"派\t翠\t克．道";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Patrick Dow";;
"country_britain_pilot_12";"Arthur Semple";"Arthur Semple";"Arthur Semple";"Arthur Semple";"Arthur Semple";"Артур Сэмпл";"Arthur Semple";"Arthur Semple";"Arthur Semple";"Arthur Semple";"アーサー・センプル";"Arthur Semple";"Артур Семпл";"Arthur Semple";"Arthur Semple";"아서 셈플";"Артур Сэмпл";"««Arthur Semple»»";"亞\t瑟．森\t普\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Arthur Semple";;
"country_germany_pilot_5";"Horst Adrian";"Horst Adrian";"Horst Adrian";"Horst Adrian";"Horst Adrian";"Хорст Адриан";"Horst Adrian";"Horst Adrian";"Horst Adrian";"Horst Adrian";"ホースト・エイドリアン";"Adrian Horst";"Хорст Адріан";"Horst Adrian";"Horst Adrian";"호르스트 에이드리언";"Горст Адрыян";"««Horst Adrian»»";"霍\t斯\t特．艾\t德\t里\t安";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Horst Adrian";;
"country_germany_pilot_6";"Ulrich Kupfer";"Ulrich Kupfer";"Ulrich Kupfer";"Ulrich Kupfer";"Ulrich Kupfer";"Ульрих Купфер";"Ulrich Kupfer";"Ulrich Kupfer";"Ulrich Kupfer";"Ulrich Kupfer";"ウルリッヒ・クファー";"Ulrich Kupfer";"Ульріх Купфер";"Ulrich Kupfer";"Ulrich Kupfer";"울리히 쿠퍼";"Ульрых Купфэр";"««Ulrich Kupfer»»";"烏\t爾\t裡\t希．庫\t普\t弗";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ulrich Kupfer";;
"country_germany_pilot_7";"Ernest Greiner";"Ernest Greiner";"Ernest Greiner";"Ernest Greiner";"Ernest Greiner";"Эрнест Грейнер";"Ernest Greiner";"Ernest Greiner";"Ernest Greiner";"Ernest Greiner";"アーンスト・グレイナー";"Ernest Greiner";"Ернест Грейнер";"Ernest Greiner";"Ernest Greiner";"어니스트 그레이너";"Эрнэст Ґрайнэр";"««Ernest Greiner»»";"歐\t尼\t斯\t特．格\t雷\t納";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ernest Greiner";;
"country_germany_pilot_8";"Frederick Lemke";"Frederick Lemke";"Frederick Lemke";"Frederick Lemke";"Frederick Lemke";"Фридрих Лемке";"Frederick Lemke";"Frederick Lemke";"Frederick Lemke";"Frederick Lemke";"フレデリック・レムケ";"Frederick Lemke";"Фрідріх Лемке";"Frederick Lemke";"Frederick Lemke";"프레드릭 렘케";"Фрэдэрык Лемке";"««Frederick Lemke»»";"弗\t雷\t德\t里\t克．萊\t姆\t克";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Frederick Lemke";;
"country_germany_pilot_9";"Julius Nordmann";"Julius Nordmann";"Julius Nordmann";"Julius Nordmann";"Julius Nordmann";"Юлиус Нордманн";"Julius Nordmann";"Julius Nordmann";"Julius Nordmann";"Julius Nordmann";"ユリウス・ノードマン";"Julius Nordmann";"Юліус Нордманн";"Julius Nordmann";"Julius Nordmann";"율리우스 노르트만";"Юльюс Нордман";"««Julius Nordmann»»";"朱\t利\t斯．諾\t德\t曼";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Julius Nordmann";;
"country_germany_pilot_10";"Emil Moritz";"Emil Moritz";"Emil Moritz";"Emil Moritz";"Emil Moritz";"Эмиль Моритц";"Emil Moritz";"Emil Moritz";"Emil Moritz";"Emil Moritz";"エミル・モリッツ";"Emil Moritz";"Еміль Моріц";"Emil Moritz";"Emil Moritz";"에밀 모리츠";"Эміль Морыц";"««Emil Moritz»»";"埃\t米\t爾．莫\t里\t茨";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Emil Moritz";;
"country_germany_pilot_11";"Willie Trenkel";"Willie Trenkel";"Willie Trenkel";"Willie Trenkel";"Willie Trenkel";"Вилли Тренкель";"Willie Trenkel";"Willie Trenkel";"Willie Trenkel";"Willie Trenkel";"ウィリー・トレンケル";"Willie Trenkel";"Віллі Тренкель";"Willie Trenkel";"Willie Trenkel";"빌리 트렝켈";"Вілі Трэнкель";"««Willie Trenkel»»";"威\t利．特\t倫\t克\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Willie Trenkel";;
"country_germany_pilot_12";"Heinz Shnaufer";"Heinz Shnaufer";"Heinz Shnaufer";"Heinz Schnaufer";"Heinz Shnaufer";"Хайнц Шнауфер";"Heinz Shnaufer";"Heinz Shnaufer";"Heinz Shnaufer";"Heinz Shnaufer";"ハインツ・シュナウファー";"Heinz Shnaufer";"Гайнц Шнауфер";"Heinz Shnaufer";"Heinz Shnaufer";"하인트 슈나우퍼";"Гайнц Шнаўфэр";"««Heinz Shnaufer»»";"海\t因\t茨．施\t瑙\t夫\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Heinz Shnaufer";;
"country_italy_pilot_5";"Giuseppe Firulli";"Giuseppe Firulli";"Giuseppe Firulli";"Giuseppe Firulli";"Giuseppe Firulli";"Джузеппе Фирулли";"Giuseppe Firulli";"Giuseppe Firulli";"Giuseppe Firulli";"Giuseppe Firulli";"ジョセッぺ・フィルーリ";"Giuseppe Firulli";"Джузеппе Фіруллі";"Giuseppe Firulli";"Giuseppe Firulli";"쥬세페 휘룰리";"Джузэпэ Фіруллі";"««Giuseppe Firulli»»";"朱\t塞\t佩．菲\t魯\t裡";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Giuseppe Firulli";;
"country_italy_pilot_6";"Franco Tarantola";"Franco Tarantola";"Ennio Tarantola";"Franco Tarantola";"Franco Tarantola";"Франко Тарантола";"Franco Tarantola";"Franco Tarantola";"Franco Tarantola";"Franco Tarantola";"フランコ・タラントーラ";"Franco Tarantola";"Франко Тарантола";"Franco Tarantola";"Franco Tarantola";"프랑코 타란톨라";"Франка Тарантоля";"««Franco Tarantola»»";"弗\t朗\t哥．塔\t蘭\t托\t拉";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Franco Tarantola";;
"country_italy_pilot_7";"Carlo Baschirotto";"Carlo Baschirotto";"Gian Lino Baschirotto";"Carlo Baschirotto";"Carlo Baschirotto";"Карло Басчиротто";"Carlo Baschirotto";"Carlo Baschirotto";"Carlo Baschirotto";"Carlo Baschirotto";"カルロ・バシロット";"Carlo Baschirotto";"Карло Басчіротто";"Carlo Baschirotto";"Carlo Baschirotto";"카를로 바스치로토";"Карла Баскірота";"««Carlo Baschirotto»»";"卡\t羅．巴\t斯\t齊\t洛\t托";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Carlo Baschirotto";;
"country_italy_pilot_8";"Hugo Reiner";"Hugo Reiner";"Hugo Reiner";"Hugo Reiner";"Hugo Reiner";"Уго Рейнер";"Hugo Reiner";"Hugo Reiner";"Hugo Reiner";"Hugo Reiner";"ヒューゴ・レイナー";"Hugo Reiner";"Г'юґо Рейнер";"Hugo Reiner";"Hugo Reiner";"휴고 라이너";"Гуго Райнэр";"««Hugo Reiner»»";"雨\t果．雷\t納";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hugo Reiner";;
"country_italy_pilot_9";"Andrea Visconti";"Andrea Visconti";"Adriano Visconti";"Andrea Visconti";"Andrea Visconti";"Андреа Висконти";"Andrea Visconti";"Andrea Visconti";"Andrea Visconti";"Andrea Visconti";"アンドレア・ヴィスコンティ";"Andrea Visconti";"Андреа Вісконті";"Andrea Visconti";"Andrea Visconti";"안드레아 비스콘티";"Андрэа Вісконці";"««Andrea Visconti»»";"安\t德\t莉\t亞．維\t斯\t康\t蒂";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Andrea Visconti";;
"country_italy_pilot_10";"Luigi Corrado";"Luigi Corrado";"Luigi Corrado";"Luigi Corrado";"Luigi Corrado";"Луиджи Коррадо";"Luigi Corrado";"Luigi Corrado";"Luigi Corrado";"Luigi Corrado";"ルイジ・コラード";"Luigi Corrado";"Луїджі Коррадо";"Luigi Corrado";"Luigi Corrado";"루이지 코라도";"Люіджы Карада";"««Luigi Corrado»»";"路\t易\t吉．柯\t拉\t多";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Luigi Corrado";;
"country_italy_pilot_11";"Leonardo Lucchini";"Leonardo Lucchini";"Leonardo Lucchini";"Leonardo Lucchini";"Leonardo Lucchini";"Леонардо Луччини";"Leonardo Luchchini";"Leonardo Lucchini";"Leonardo Lucchini";"Leonardo Lucchini";"レオナルド・ルッキーニ";"Leonardo Lucchini";"Леонардо Луччіні";"Leonardo Lucchini";"Leonardo Lucchini";"레오나르도 루치니";"Леанарда Луччыні";"««Leonardo Lucchini»»";"萊\t昂\t納\t多．盧\t基\t尼";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Leonardo Lucchini";;
"country_italy_pilot_12";"Giulio Drago";"Giulio Drago";"Ugo Drago";"Giulio Drago";"Giulio Drago";"Джулио Драго";"Giulio Drago";"Giulio Drago";"Giulio Drago";"Giulio Drago";"ジュリオ・ドラゴ";"Giulio Drago";"Джуліо Драго";"Giulio Drago";"Giulio Drago";"쥴리오 드라고";"Джульё Драга";"««Giulio Drago»»";"朱\t利\t奧．德\t拉\t戈";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Giulio Drago";;
"country_usa_pilot_5";"Tom Anderson";"Tom Anderson";"Tom Anderson";"Tom Anderson";"Tom Anderson";"Том Андерсон";"Tom Anderson";"Tom Anderson";"Tom Anderson";"Tom Anderson";"トム・アンダーソン";"Tom Anderson";"Том Андерсон";"Tom Anderson";"Tom Anderson";"톰 앤더슨";"Том Андэрсан";"««Tom Anderson»»";"湯\t姆．安\t德\t森";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Tom Anderson";;
"country_usa_pilot_6";"Donald Hill";"Donald Hill";"Donald Hill";"Donald Hill";"Donald Hill";"Дональд Хилл";"Donald Hill";"Donald Hill";"Donald Hill";"Donald Hill";"ドナルド・ヒル";"Donald Hill";"Дональд Хілл";"Donald Hill";"Donald Hill";"도널드 힐";"Дональд Хіл";"««Donald Hill»»";"唐\t納\t德．希\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Donald Hill";;
"country_usa_pilot_7";"Thomas Carson";"Thomas Carson";"Thomas Carson";"Thomas Carson";"Thomas Carson";"Томас Карсон";"Thomas Carson";"Thomas Carson";"Thomas Carson";"Thomas Carson";"トーマス・カーソン";"Thomas Carson";"Томас Карсон";"Thomas Carson";"Thomas Carson";"토마스 칼슨";"Томас Карсан";"««Thomas Carson»»";"湯\t瑪\t斯．卡\t森";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Thomas Carson";;
"country_usa_pilot_8";"Scott Johnson";"Scott Johnson";"Scott Johnson";"Scott Johnson";"Scott Johnson";"Скотт Джонсон";"Scott Johnson";"Scott Johnson";"Scott Johnson";"Scott Johnson";"スコット・ジョンソン";"Scott Johnson";"Скотт Джонсон";"Scott Johnson";"Scott Johnson";"스콧 존슨";"Скот Джонсан";"««Scott Johnson»»";"斯\t科\t特．詹\t森";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Scott Johnson";;
"country_usa_pilot_9";"Hamilton McGuire";"Hamilton McGuire";"Hamilton McGuire";"Hamilton McGuire";"Hamilton McGuire";"Гамильтон МакГвайр";"Hamilton McGuire";"Hamilton McGuire";"Hamilton McGuire";"Hamilton McGuire";"ハミルトン・マグワイヤー";"Hamilton McGuire";"Гамільтон МакГуайр";"Hamilton McGuire";"Hamilton McGuire";"해밀턴 맥과이어";"Гэмілтан МакГвайр";"««Hamilton McGuire»»";"漢\t密\t爾\t頓．麥\t圭\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Hamilton McGuire";;
