"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"weapons/gunBrowning303_turret";"7.7 mm Browning machine gun";"Mitrailleuse de 7,7 mm Browning";"Mitragliatrice Browning calibro 7,7 mm";"7,7mm Browning Maschinengewehr";"Ametralladora de 7,7 mm Browning";"7,7-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,7 mm";"7,7 mm kulomet Browning";"7.7 mm Browning makineli tüfek";"7.7 \t毫\t米\t勃\t朗\t宁\t机\t枪";"7.7 mm ブローニング 機関銃";"Metralhadora de 7.7 mm Browning";"7.7 mm Browning machine gun";"7,7-мм кулемет Browning";"Mitraljez 7.7 mm Browning";"7,7 mm-es Browning géppuska";"7.7 mm 브라우닝 기관총";"7,7-мм кулямёт Browning";"Mitralieră Browning, cal. 7,7 mm";"7.7 \t毫\t米\t白\t朗\t寧\t機\t槍";"7.7 \t毫\t米\t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning303_raf";"7.7 mm Browning machine gun";"Mitrailleuse de 7.7mm Browning";"Mitragliatrice Browning calibro 7,7 mm";"7,7mm Browning Maschinengewehr";"Ametralladora de 7,7 mm Browning";"7,7-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,7 mm";"7,7 mm kulomet Browning";"7.7 mm Browning makineli tüfek";"7.7 \t毫\t米\t勃\t朗\t宁\t机\t枪";"7.7 mm ブローニング 機関銃";"Metralhadora de 7.7 mm Browning";"7.7 mm Browning machine gun";"7,7-мм кулемет Browning";"Mitraljez 7.7 mm Browning";"7,7 mm-es Browning géppuska";"7.7 mm 브라우닝 기관총";"7,7-мм кулямёт Browning";"Mitralieră Browning, cal. 7,7 mm";"7.7 \t毫\t米\t白\t朗\t寧\t機\t槍";"7.7 \t毫\t米\t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning30_usaaf";"7.62 mm Browning machine gun";"Mitrailleuse de 7,62 mm Browning";"Mitragliatrice Browning calibro 7,62 mm";"7,62mm Browning Maschinengewehr";"Ametralladora de 7,62 mm Browning";"7,62-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,62 mm";"7,62 mm kulomet Browning";"7.62 mm Browning makineli tüfek";"7.62 \t毫\t米\t勃\t朗\t宁\t机\t枪";"7.62 mm ブローニング 機関銃";"Metralhadora de 7.62 mm Browning";"7.62 mm Browning machine gun";"7,62-мм кулемет Browning";"Mitraljez 7.62 mm Browning";"7,62 mm-es Browning géppuska";"7.62 mm 브라우닝 기관총";"7,62-мм кулямёт Browning";"Mitralieră Browning, cal. 7,62 mm";"7.62 \t毫\t米\t白\t朗\t寧\t機\t槍";"7.62 \t毫\t米\t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning30_turret";"7.62 mm Browning machine gun";"Mitrailleuse de 7,62 mm Browning";"Mitragliatrice Browning calibro 7,62 mm";"7,62mm Browning Maschinengewehr";"Ametralladora de 7,62 mm Browning";"7,62-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,62 mm";"7,62 mm kulomet Browning";"7.62 mm Browning makineli tüfek";"7.62 \t毫\t米\t勃\t朗\t宁\t机\t枪";"7.62 mm ブローニング 機関銃";"Metralhadora de 7.62 mm Browning";"7.62 mm Browning machine gun";"7,62-мм кулемет Browning";"Mitraljez 7.62 mm Browning";"7,62 mm-es Browning géppuska";"7.62 mm 브라우닝 기관총";"7,62-мм кулямёт Browning";"Mitralieră Browning, cal. 7,62 mm";"7.62 \t毫\t米\t白\t朗\t寧\t機\t槍";"7.62 \t毫\t米\t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_M3";"12.7 mm M3 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M3";"Mitragliatrice Browning calibro 12,7 mm";"12,7mm M3 Browning Maschinengewehr";"Ametralladora de 12,7 mm M3 Browning";"12,7-мм пулемёт M3 Browning";"Karabin maszynowy M3 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M3";"12.7 mm M3 Browning makineli tüfek";"12.7 \t毫\t米\t M3 \t勃\t朗\t宁\t机\t枪";"12.7 mm M3 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M3";"12.7 mm M3 Browning machine gun";"12,7-мм кулемет M3 Browning";"Mitraljez 12.7 mm M3 Browning";"12,7 mm-es M3 Browning géppuska";"12.7 mm M3 브라우닝 기관총";"12,7-мм кулямёт M3 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M3 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M3 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunFN_M3P";"12.7 mm FN M3P machine gun";"Mitrailleuse FN M3P de 12.7 mm";"Mitragliatrice da 12,7mm FN M3P";"12.7 mm FN M3P machine gun";"Ametralladora 12.7 mm FN M3P";"12,7-мм пулемёт FN M3P";"Karabin maszynowy FN M3P kal. 12.7 mm";"12.7 mm FN M3P machine gun";"12.7 mm FN M3P machine gun";"12.7 \t毫\t米\t FN M3P \t机\t枪";"12.7 mm FN M3P machine gun";"Metralhadora de 12,7 mm FN M3P";"12.7 mm FN M3P machine gun";"12,7-мм кулемет FN M3P";"12.7 mm FN M3P machine gun";"12,7 mm-es FN M3P géppuska";"12.7 mm FN M3P 기관총";"12.7 mm FN M3P machine gun";"Mitralieră FN M3P, cal. 12,7 mm";"12.7 \t毫\t米\t FN M3P \t機\t槍";"12.7 \t毫\t米\t FN M3P \t机\t枪";;
"weapons/gunFN_M3M";"12.7 mm FN M3M machine gun";"Mitrailleuse FN M3M de 12.7 mm";"Mitragliatrice da 12,7mm FN M3M";"12.7 mm FN M3M machine gun";"Ametralladora 12.7 mm FN M3M";"12,7-мм пулемёт FN M3M";"Karabin maszynowy FN M3M kal. 12.7 mm";"12.7 mm FN M3M machine gun";"12.7 mm FN M3M machine gun";"12.7 \t毫\t米\t FN M3M \t机\t枪";"12.7 mm FN M3M machine gun";"Metralhadora de 12,7 mm FN M3M";"12.7 mm FN M3M machine gun";"12,7-мм кулемет FN M3M";"12.7 mm FN M3M machine gun";"12,7 mm-es FN M3M géppuska";"12.7 mm FN M3M 기관총";"12.7 mm FN M3M machine gun";"Mitralieră FN M3M, cal. 12,7 mm";"12.7 \t毫\t米\t FN M3M \t機\t槍";"12.7 \t毫\t米\t FN M3M \t机\t枪";;
"weapons/gunBrowning50_M3_underwing";"12.7 mm M2 Browning machine gun (secondary)";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice M2 Browning da 12.7mm (secondaria)";"12.7 mm M2 Browning machine gun (sekundär)";"Ametralladora 12.7 mm M2 Browning (secundaria)";"12,7-мм пулемёт M2 Browning (подвесной)";"Karabin maszynowy M2 Browning kal. 12.7 mm (drugorzędny)";"12,7 mm kulomet Browning M2 (vedlejší)";"12.7 mm M2 Browning makineli tüfek (ikincil)";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 Browning machine gun (secondary)";"Metralhadora de 12,7 mm M2 Browning (secundária)";"12.7 mm M2 Browning machine gun (secondary)";"12,7-мм кулемет M2 Browning (підвісний)";"12.7 mm M2 Browning machine gun (secondary)";"12,7 mm-es M2 Browning géppuska (másodlagos)";"12.7 mm M2 브라우닝 기관총 (보조 무장)";"12.7 mm M2 Browning machine gun (secondary)";"Mitralieră M2 Browning (secundară), cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_early";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice Browning da 12,7 mm M2";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 Browning machine gun";"Metralhadora de 12.7 mm M2 Browning";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"12.7 mm M2 Browning mitraljez";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_M2";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunLKk_42";"12.7 mm LKk/42 machine gun";"Mitrailleuse de 12,7 mm LKk/42";"Mitragliatrice da 12.7mm LKk/42";"12.7 mm LKk/42 machine gun";"Ametralladora de 12.7 mm LKk/42";"12,7-мм пулемёт LKk/42";"Karabin maszynowy LKk/42 kal. 12,7 mm";"12,7 mm kulomet LKk/42";"12.7 mm LKk/42 machine gun";"12.7 \t毫\t米\t LKk/42 \t机\t枪";"12.7 mm LKk/42 machine gun";"Metralhadora de 12,7 mm LKk/42";"12.7 mm LKk/42 machine gun";"12,7-мм кулемет LKk/42";"12.7 mm LKk/42 machine gun";"12,7 mm-es LKk/42 géppuska";"12.7 mm LKk/42 기관총";"12.7 mm LKk/42 machine gun";"12.7 mm LKk/42 machine gun";"12.7 \t毫\t米\t LKk/42 \t機\t槍";"12.7 \t毫\t米\t LKk/42 \t机\t枪";;
"weapons/gunLKk_42/short";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";;
"weapons/gunBrowning50_M2_late";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_M2_underwing";"12.7 mm M2 Browning machine gun (secondary)";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice M2 Browning da 12.7mm (secondaria)";"12.7 mm M2 Browning machine gun (sekundär)";"Ametralladora 12.7 mm M2 Browning (secundaria)";"12,7-мм пулемёт M2 Browning (подвесной)";"Karabin maszynowy M2 Browning kal. 12.7 mm (drugorzędny)";"12,7 mm kulomet Browning M2 (vedlejší)";"12.7 mm M2 Browning makineli tüfek (ikincil)";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 Browning machine gun (secondary)";"Metralhadora 12,7 mm M2 Browning (secundária)";"12.7 mm M2 Browning machine gun (secondary)";"12,7-мм кулемет M2 Browning (підвісний)";"12.7 mm M2 Browning machine gun (secondary)";"12,7 mm-es M2 Browning géppuska (másodlagos)";"12.7 mm M2 브라우닝 기관총 (보조 무장)";"12.7 mm M2 Browning machine gun (secondary)";"Mitralieră M2 Browning (secundară), cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_raf";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_raf_tutorial";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice Browning da 12,7 mm M2";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12.7 mm M2 Browning machine gun";"12.7 mm M2 Browning machine gun";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 Browning machine gun";"Metralhadora de 12.7 mm M2 Browning";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"12.7 mm M2 Browning machine gun";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12.7 mm M2 Browning machine gun";"12.7 mm M2 Browning machine gun";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_raf_tutorial/short";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 \t勃\t朗\t宁";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 브라우닝";"M2 Browning";"M2 Browning";"M2 \t白\t朗\t寧";"M2 \t勃\t朗\t宁";;
"weapons/gunBrowning50_raf_turret";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_usaaf";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_turret";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunBrowning50_turret_late";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice Browning da 12,7 mm M2";"12,7mm M2 Browning Maschinengewehr";"Ametralladora de 12,7 mm M2 Browning";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";"12.7 mm M2 Browning machine gun";"Metralhadora de 12.7 mm M2 Browning";"12.7 mm M2 Browning machine gun";"12,7-мм кулемет M2 Browning";"12.7 mm M2 Browning mitraljez";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 \t毫\t米\t M2 \t白\t朗\t寧\t機\t槍";"12.7 \t毫\t米\t M2 \t勃\t朗\t宁\t机\t枪";;
"weapons/gunDA762";"7.62 mm DA machine gun";"Mitrailleuse de 7,62 mm DA";"Mitragliatrice ShKAS calibro 7,62 mm";"7,62mm DA Maschinengewehr";"Ametralladora de 7.62 mm DA";"7,62-мм пулемёт ДА";"Karabin maszynowy DA kal. 7,62 mm";"7,62 mm kulomet DA";"7.62 mm DA makineli tüfek";"7.62 \t毫\t米\t DA \t机\t枪";"7.62 mm DA 機関銃";"Metralhadora de 7.62 mm DA";"7.62 mm DA machine gun";"7,62-мм кулемет ДА";"Mitraljez 7.62 mm DA";"7,62 mm-es DA géppuska";"7.62 mm 데그챠레프 항공용 기관총";"7,62-мм кулямёт ДА";"Mitralieră DA, cal. 7,62 mm";"7.62 \t毫\t米\t DA \t機\t槍";"7.62 \t毫\t米\t DA \t机\t枪";;
"weapons/cannonHispanoMkI";"20 mm Hispano Mk.I cannon";"Canon de 20 mm Hispano Mk.I";"Cannone Hispano Mk.I da 20 mm";"20mm Hispano Mk.I Maschinenkanone";"Cañón de 20 mm Hispano Mk.I";"20-мм пушка Hispano Mk.I";"Działko Hispano Mk I kal. 20 mm";"20 mm kanón Hispano Mk.I";"20 mm Hispano Mk.I top";"20 \t毫\t米\t西\t斯\t帕\t诺\t Mk I \t机\t炮";"20 mm イスパノ マーク\tI 機関砲";"Canhão de 20 mm Hispano Mk.I";"20 mm Hispano Mk.I cannon";"20-мм гармата Hispano Mk.I";"Top 20 mm Hispano Mk.I";"20 mm-es Hispano Mk. I gépágyú";"20 mm 히스파노 Mk.I 기관포";"20-мм гармата Hispano Mk.I";"Tun Hispano Mk I, cal. 20 mm ";"20 \t毫\t米\t西\t斯\t帕\t諾\t Mk I \t機\t炮";"20 \t毫\t米\t西\t斯\t帕\t诺\t Mk I \t机\t炮";;
"weapons/cannonHispano404";"20 mm Hispano 404 cannon";"Canon de 20 mm Hispano 404";"Cannone Hispano 404 da 20 mm";"20mm Hispano 404 Maschinenkanone";"Cañón de 20 mm Hispano 404";"20-мм пушка Hispano 404";"Działko Hispano 404 kal. 20 mm";"20 mm kanón Hispano-Suiza HS.404";"20 mm Hispano 404 top";"20 \t毫\t米\t伊\t斯\t帕\t诺\t-\t絮\t扎\t HS.404 \t机\t炮";"20 mm イスパノ 404 機関砲";"Canhão de 20 mm Hispano 404";"20 mm Hispano 404 cannon";"20-мм гармата Hispano 404";"Top 20 mm Hispano 404";"20 mm-es Hispano 404 gépágyú";"20 mm 히스파노 404 기관포";"20-мм гармата Hispano 404";"Tun Hispano 404, cal. 20 mm";"20 \t毫\t米\t西\t斯\t帕\t諾\t HS.404 \t機\t炮";"20 \t毫\t米\t西\t斯\t帕\t诺\t-\t絮\t扎\t HS.404 \t机\t炮";;
"weapons/gunBrowningM36No3";"7.7 mm FN-Browning M.36 No.3 machine gun";"Mitrailleuse de 7,7 mm FN Browning M.36 N°3";"Mitragliatrice da 7.7mm FN-Browning M.36 N°3";"7,7 mm FN-Browning M.36 No.3 Maschinengewehr";"Ametralladora de 7.7 mm FN-Browning M.36 No.3";"7,7-мм пулемёт FN-Browning M.36 No.3";"7.7 mm FN-Browning M.36 No.3 machine gun";"7,7mm kulomet FN-Browning M.36 No.3";"7.7 mm FN-Browning M.36 No.3 machine gun";"7.7 \t毫\t米\t（\t7.92 \t毫\t米\t）\tFN \t勃\t朗\t宁\t M.36 3 \t号\t机\t枪";"7.7 mm FN-Browning M.36 No.3 machine gun";"7.7 mm FN-Browning M.36 No.3 machine gun";"7.7 mm FN-Browning M.36 No.3 machine gun";"7,7-мм кулемет FN-Browning M.36 No.3";"7.7 mm FN-Browning M.36 No.3 machine gun";"7,7 mm-es FN Browning M.36 No. 3 géppuska";"7.7 mm FN-브라우닝 M.36 No.3 기관총";"7.7 mm FN-Browning M.36 No.3 machine gun";"7.7 mm FN-Browning M.36 No.3 machine gun";"7.7 \t毫\t米\t FN \t勃\t朗\t寧\t  M.36 No.3 \t機\t槍";"7.7 \t毫\t米\t FN-\t勃\t朗\t宁\t M.36 03 \t型\t机\t枪";;
"weapons/gunBrowningM36No3/short";"FN-Browning M.36 No.3";"FN Browning M.36 N°3";"FN-Browning M.36 N°3";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN \t勃\t朗\t宁\t M.36 3 \t号";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN Browning M.36 No. 3";"FN-브라우닝 M.36 No.3";"FN-Browning M.36 No.3";"FN-Browning M.36 No.3";"FN \t勃\t朗\t寧\t  M.36 No.3";"FN-\t勃\t朗\t宁\t M.36 03 \t型";;
"weapons/cannonOerliconFF";"20 mm Oerlikon FF cannon";"Canon de 20 mm Oerlikon FF";"Cannone da 20mm Oerlikon FF";"20 mm Oerlikon FF Maschinenkanone";"Cañón de 20 mm Oerlikon FF";"20-мм пушка Oerlikon FF";"Działko Oerlikon FF kal. 20 mm";"20mm kanón Oerlikon FF";"20 mm Oerlikon FF cannon";"20 \t毫\t米\t厄\t利\t孔\t FF \t机\t关\t炮";"20 mm Oerlikon FF cannon";"20 mm Oerlikon FF cannon";"20 mm Oerlikon FF cannon";"20-мм гармата Oerlikon FF";"20 mm Oerlikon FF cannon";"20 mm-es Oerlikon FF gépágyú";"20 mm 오리콘 FF 기관포";"20 mm Oerlikon FF cannon";"20 mm Oerlikon FF cannon";"20 \t毫\t米\t厄\t利\t孔\t FF \t機\t炮";"20 \t毫\t米\t厄\t利\t孔\t FF \t机\t炮";;
"weapons/cannonOerliconFF/short";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"厄\t利\t孔\t FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"Oerlikon FF";"오리콘 FF";"Oerlikon FF";"Oerlikon FF";"厄\t利\t孔\t FF";"厄\t利\t孔\t FF";;
"weapons/cannonHispano404_turret";"20 mm Hispano 404 cannon";"Canon de 20 mm Hispano 404";"Cannone Hispano 404 da 20 mm";"20mm Hispano 404 Maschinenkanone";"Cañón de 20 mm Hispano 404";"20-мм пушка Hispano 404";"Działko Hispano 404 kal. 20 mm";"20 mm kanón Hispano-Suiza HS.404";"20 mm Hispano 404 top";"20 \t毫\t米\t伊\t斯\t帕\t诺\t-\t絮\t扎\t HS.404 \t机\t炮";"20 mm Hispano 404 cannon";"Canhão de 20 mm Hispano 404";"20 mm Hispano 404 cannon";"20-мм гармата Hispano 404";"20 mm Hispano 404 cannon";"20 mm-es Hispano 404 gépágyú";"20 mm 히스파노 404 기관포";"20-мм гармата Hispano 404";"Tun Hispano 404, cal. 20 mm";"20 \t毫\t米\t西\t斯\t帕\t諾\t HS.404 \t機\t炮";"20 \t毫\t米\t西\t斯\t帕\t诺\t-\t絮\t扎\t HS.404 \t机\t炮";;
