"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"chat/error/441";"{param0} {param1}: User is not in that channel";"{param0} {param1}: L'utilisateur n'est pas sur ce canal";"{param0} {param1}: Questo utente non in canale";"{param0} {param1}: Der Benutzer ist nicht in diesem Kanal.";"{param0} {param1}: El usuario no está en ese canal";"{param0} {param1}: Пользователь отсутствует на канале";"{param0} {param1}: Użytkownika nie ma na tym kanale";"{param0} {param1}: Uživatel se nenachází na tomto kanálu";"{param0} {param1}: Kullanıcı bu kanalda değil";"{param0} {param1}：\t玩\t家\t不\t在\t该\t频\t道\t上";"{param0} {param1}: ユーザーはその\tチャンネルにいません";"{param0} {param1}: Usuário não está nesse canal";"{param0} {param1} : Користувач відсутній на каналі";"{param0} {param1}: Korisnik nije na tom kanalu";"{param0} {param1}: A felhasználó nincs bent a csatornában.";"{param0} {param1}: 사용자가 대화방에 없습니다.";"{param0} {param1}: Гульца няма на гэтым канале";"{param0} {param1}: utilizatorul nu se află în acel canal.";"{param0} {param1}: 玩\t家\t不\t在\t該\t頻\t道\t上";"{param0} {param1}：\t玩\t家\t不\t在\t该\t频\t道\t上";;
"chat/error/442";"{param0}: You're not in that channel";"{param0} : Vous n'êtes pas sur ce canal";"{param0}: Non sei connesso al canale";"{param0}: Du bist nicht in diesem Kanal";"{param0}: no estás en ese canal.";"{param0}: Вас нет на этом канале";"{param0}: Nie ma cię na tym kanale";"{param0}: Nejsi na tomto kanálu";"{param0}: Bu kanalda değilsin";"{param0}：\t你\t不\t在\t该\t频\t道\t上";"{param0}:あなたはその\tチャンネルにいません";"{param0}: Não estás nesse canal";"{param0}: Вас немає на цьому каналі";"{param0}: Niste na tom kanalu";"{param0}: Nem vagy bent a csatornában.";"{param0}: 당신은 해당 대화방에 없습니다.";"{param0}: Вас няма на гэтым канале";"{param0}: nu ești în acest canal.";"{param0}: 你\t不\t在\t該\t頻\t道\t上";"{param0}：\t你\t不\t在\t该\t频\t道\t上";;
"chat/error/443";"{param0} {param1}: User is already in channel";"{param0} {param1}: L'utilisateur est déjà sur le canal";"{param0} {param1}: Utente già nel canale";"{param0} {param1}: Der Nutzer ist bereits dem Kanal beigetreten.";"{param0} {param1}: El usuario ya está en el canal";"{param0} {param1}: Указанный пользователь уже на этом канале";"{param0} {param1}: Użytkownik jest już na kanale";"{param0} {param1}: Uživatel je už na kanálu";"{param0} {param1}: Kullanıcı zaten kanalda";"{param0} {param1}：\t玩\t家\t已\t在\t该\t频\t道\t上";"{param0} {param1}: ユーザーはすでに\tチャンネルにいます";"{param0} {param1}: Usuário já está no canal";"{param0} {param1} : Зазначений користувач вже на цьому каналі";"{param0} {param1}: Korisnik je već na kanalu";"{param0} {param1}: A felhasználó már a csatornában van.";"{param0} {param1}: 사용자가 이미 대화방에 접속중입니다.";"{param0} {param1}: Гулец ужо знаходзіцца на гэтым канале";"{param0} {param1}: utilizatorul este deja în canal.";"{param0} {param1}: 玩\t家\t已\t在\t該\t頻\t道\t上";"{param0} {param1}：\t玩\t家\t已\t在\t该\t频\t道\t上";;
"chat/error/444";"{param0}: User not logged in";"{param0} : Utilisateur non connecté";"{param0}: Utente non autenticato";"{param0}: Benutzer nicht eingeloggt";"{param0}: el usuario no ha iniciado sesión.";"{param0}: Пользователь не в сети";"{param0}: Użytkownik niezalogowany";"{param0}: Uživatel není přihlášen";"{param0}: Kullanıcı giriş yapmamış";"{param0}：\t玩\t家\t未\t登\t录";"{param0}:ユーザーは\tログインしていません";"{param0}: User não conectado";"{param0}: Користувач не в мережі";"{param0}: Korisnik nije prijavljen";"{param0}: a felhasználó nincs bejelentkezve";"{param0}: 사용자가 로그인하지 않았습니다.";"{param0}: Гульца няма не ў сетцы";"{param0}: utilizatorul nu este conectat.";"{param0}: 玩\t家\t未\t登\t入";"{param0}：\t玩\t家\t未\t登\t录";;
"chat/error/445";"SUMMON has been disabled";"INVOCATION a été désactivée";"SUMMON disabilitato";"SUMMON wurde deaktiviert";"SUMMON se ha deshabilitado.";"SUMMON был отключен";"wyłączono SUMMON";"SUMMON bylo vypnuto";"DAVET etkisiz durumda";"召\t唤\t命\t令\t已\t禁\t用";"SUMMON は\t無効";"SUMMON foi desativado";"SUMMON був відключений";"SUMMON je onemogućen";"SUMMON kikapcsolva";"소환 기능이 해제되었습니다.";"SUMMON было адключана";"SUMMON a fost dezactivat.";"召\t喚\t命\t令\t已\t禁\t用";"召\t唤\t命\t令\t已\t禁\t用";;
"chat/error/446";"USERS has been disabled";"UTILISATEURS a été désactivée";"USERS disabilitato";"USERS wurde deaktiviert";"USERS se ha deshabilitado.";"USERS был отключен";"wyłączono USERS";"USERS bylo vypnuto";"KULLANICILAR etkisiz durumda";"玩\t家\t命\t令\t已\t禁\t用";"USERSは\t無効";"USUÁRIOS foi desativado";"USERS був відключений";"KORISNICI su onesposobljeni";"USERS kikapcsolva";"사용자가 비활성화 상태입니다.";"USERS было адключана";"USERS a fost dezactivat.";"玩\t家\t命\t令\t已\t禁\t用";"玩\t家\t命\t令\t已\t禁\t用";;
"chat/error/451";"You have not registered";"Vous n'êtes pas inscrit";"Registrazione non effettuata";"Du hast dich nicht registriert";"No estás registrado.";"Вы не зарегистрированы";"Nie jesteś zarejestrowany/a";"Nejsi zaregistrován";"Kayıt olmamışsın";"尚\t未\t注\t册";"登録されていません";"Você não está registado";"Ви не зареєстровані";"Niste se registrovali";"Nem regisztráltál";"등록되지 않은 사용자입니다.";"Вы не зарэгістраваны";"Nu te-ai înregistrat.";"尚\t未\t註\t冊";"尚\t未\t注\t册";;
"chat/error/461";"{param0}: Not enough parameters";"{param0} : Paramètres insuffisants";"{param0}: Parametri insufficienti";"{param0}: Nicht genug Parameter";"{param0}: no hay suficientes parámetros.";"{param0}: Не хватает параметров";"{param0}: Niewystarczająca liczba parametrów";"{param0}: Nedostatečné parametry";"{param0}: Parametreler yetersiz";"{param0}：\t缺\t少\t参\t数";"{param0}:パラメータが\t不足しています";"{param0}: parâmetros não são uficientes";"{param0}: Бракує параметрів";"{param0}: Nedovoljno parametara";"{param0}: nincs elég paraméter";"{param0}: 매개변수가 충분하지 않습니다.";"{param0}: Не стае параметраў";"{param0}: parametri insuficienți.";"{param0}: 缺\t少\t參\t數";"{param0}：\t缺\t少\t参\t数";;
"chat/error/462";"You may not reregister";"Vous ne pouvez pas réenregistrer";"Impossibile effettuare la registrazione";"Du kannst dich nicht registrieren";"No puedes volverte a registrar.";"Вы не можете зарегистрироваться";"Nie możesz się zarejestrować";"Nemůžeš se zaregistrovat";"Tekrar kayıt olamazsın";"你\t不\t能\t重\t新\t注\t册";"登録されていない\t可能性があります";"Não se pode registar novamente";"Ви не можете зареєструватися";"Ne možete se ponovo registrovati";"Nem regisztrálhatsz újra";"재등록되지 않았을 수 있습니다.";"Вы не можаце зарэгістравацца";"Nu te poți reînregistra.";"你\t不\t能\t重\t新\t註\t冊";"你\t不\t能\t重\t新\t注\t册";;
"chat/error/463";"Your host isn't among the privileged";"Votre hôte ne fait pas partie des privilégiés";"Il tuo host non è tra quelli privilegiati";"Dein Host hat keine Privilegien";"Tu host no está entre los privilegiados.";"Your host isn't among the privileged";"Twój host nie znajduje się na liście uprzywilejowanych.";"Tvůj hostitel nepatří mezi privilegované";"Ana bilgisayarına ayrıcalık verilmemiş";"你\t的\t主\t机\t没\t有\t相\t关\t特\t殊\t权\t限";"使用している\tホストに\t権限がありません";"O seu host não está entre os privilegiados";"Ваш хост не є привілейованим";"Vaš host nije među privilegovanim";"A kiszolgáló nincs a jogosultak között";"사용중인 호스트에게 권한이 없습니다.";"Ваш хост не знаходзіцца ў спісе прывілеяваных";"Gazda ta nu este dintre cei privilegiați.";"使\t用\t的\t主\t機\t未\t經\t授\t權";"你\t的\t主\t机\t没\t有\t相\t关\t特\t殊\t权\t限";;
"chat/error/464";"Password incorrect";"Mot de passe incorrect";"Password non valida";"Passwort falsch";"Contraseña incorrecta";"Пароль указан неправильно или не указан вовсе";"Błędne hasło";"Nesprávné heslo";"Şifre yanlış";"密\t码\t错\t误";"パスワードが\t間違っています";"Senha incorreta";"Пароль вказаний неправильно або не вказаний зовсім";"Netačna lozinka";"Helytelen jelszó";"비밀번호를 잘못 입력했습니다.";"Памылковы пароль";"Parolă incorectă.";"密\t碼\t錯\t誤";"密\t码\t错\t误";;
"chat/error/465";"You're not allowed to write to chat";"Vous n'êtes pas autorisé à écrire dans le chat";"Scrittura su chat non consentita";"Du hast keine Erlaubnis zum Abschicken von Nachrichten";"No tienes permiso para escribir en el chat.";"Вам запрещено писать в чат";"Nie możesz pisać na czacie";"Nemáš oprávnění psát do konverzace";"Sohbette yazı yazmana izin yok";"权\t限\t不\t够，\t无\t法\t在\t聊\t天\t服\t务\t器\t上\t发\t言";"チャットへの\t書き\t込みが\t許可されていません";"Não podes escrever neste chat";"Вам заборонено писати в чат";"Nije vam dozvoljeno da pišete u četu";"Nincs írhatsz a társalgóba";"채팅이 금지되었습니다.";"Вам забаронена пісаць у чат";"Nu ai permisiunea de a scrie în discuții.";"權\t限\t不\t夠\t無\t法\t在\t聊\t天\t伺\t服\t器\t上\t發\t言";"权\t限\t不\t够，\t无\t法\t在\t聊\t天\t服\t务\t器\t上\t发\t言";;
"chat/error/467";"{param0}: Channel key already set";"{param0} : Clé de canal déjà définie";"{param0}: comando canale già impostato";"{param0}: Kanalschlüssel bereits gesetzt";"{param0}: ya se ha establecido la clave del canal.";"{param0}: Пароль канала уже установлен";"{param0}: Klucz kanału został już ustawiony";"{param0}: Klávesa kanálu je už nastavena";"{param0}: Kanal tuşu zaten seçilmiş";"{param0}：\t已\t设\t置\t频\t道\t密\t钥";"{param0}:チャンネル キーは\t既に\t設定されています";"{param0}: chave de canal já definido";"{param0}: Пароль каналу вже встановлений";"{param0}: Ključ kanala je već postavljen";"{param0}: a csatornakulcs már be van állítva";"{param0}: 대화방 비밀번호가 이미 설정되었습니다.";"{param0}: Пароль канала ўжо зададзены";"{param0}: cheia canalului este deja setată.";"{param0}: 已\t設\t置\t頻\t道\t鑰\t匙";"{param0}：\t已\t设\t置\t频\t道\t密\t钥";;
"chat/error/471";"Channel is full";"Le canal est plein";"Canale pieno";"Kanal ist voll";"El canal está lleno.";"Канал заполнен";"Kanał jest pełny";"Kanál je plný";"Kanal dolu";"频\t道\t满\t员";"チャンネルは\t満杯";"Canal está cheio";"Канал заповнений";"Kanal je pun";"A csatorna megtelt";"대화방이 가득 찼습니다.";"Канал запоўнены";"Canalul este plin.";"頻\t道\t人\t數\t已\t滿";"频\t道\t满\t员";;
"chat/error/472";"{param0}: is unknown mode char to me";"{param0} : est un caractère de mode inconnu pour moi";"{param0}: carattere di modalità sconosciuto";"{param0}: ist ein unbekannter Zeichenmodus";"{param0}: es un carácter de modo desconocido.";"{param0}: Неизвестный параметр режима";"{param0}: ""jest nieznanym trybem""";"{param0}: Neznámý znak režimu";"{param0}: bana yabancı bir mod karakteri";"{param0}：\t无\t法\t辨\t识\t的\t字\t符";"{param0}: は\t不明な\tモード\t文字です";"{param0}: É um modo desconhecido reduzido a mim";"{param0}: Невідомий параметр режиму";"{param0}: mi je nepoznati znak";"{param0}: ismeretlen karaktermód";"{param0}: 알 수 없는 방식의 문자입니다.";"{param0}: Невядомае абазначэнне рэжыму";"{param0}: mod caracter necunoscut.";"{param0}: 無\t法\t辨\t識\t的\t字\t元";"{param0}：\t无\t法\t辨\t识\t的\t字\t符";;
"chat/error/473";"{param0}: Cannot join private channel";"{param0} : Impossible de joindre un canal privé";"{param0}: Impossibile accedere al canale privato";"{param0}: Kann privatem Kanal nicht beitreten";"{param0}: no puedes unirte al canal privado.";"{param0}: В этот канал можно попасть только по приглашению";"{param0}: Nie można dołączyć do kanału prywatnego";"{param0}: Nelze se připojit k soukromému kanálu";"{param0}: Özel kanala giremezsin";"{param0}：\t无\t法\t加\t入\t私\t人\t频\t道";"{param0}:プライベート チャンネルに\t参加できません";"{param0}: Não pode entrar no canal privado";"{param0}: У цей канал можна потрапити тільки за запрошенням";"{param0}: Ne možete ući u privatni kanal";"{param0}: nem lehet csatlakozni a privát csatornához";"{param0}: 비밀 대화방에 접속할 수 없습니다.";"{param0}: Да прыватнага канала можна далучыцца толькі па запрашэнні";"{param0}: imposibil de conectat la canalul privat.";"{param0}: 無\t法\t加\t入\t私\t人\t頻\t道";"{param0}：\t无\t法\t加\t入\t私\t人\t频\t道";;
"chat/error/474";"{param0}: Cannot join the channel";"{param0}: Impossible de rejoindre le canal";"{param0}: non può entrare nel canale";"{param0}: Kann dem Kanal nicht beitreten.";"{param0}: no puedes entrar al canal";"{param0}: Невозможно присоединиться к каналу";"{param0}: Nie możesz połączyć się z kanałem";"{param0}: Nelze se připojit ke kanálu";"{param0}: Kanala katılamıyor";"{param0}：\t无\t法\t加\t入\t频\t道";"{param0}: 入室できませんでした";"{param0}: Não consegue juntar-se o canal";"{param0}: Неможливо приєднатися до каналу";"{param0} Ne može se pristupiti kanalu";"{param0}: nem lehet csatlakozni a csatornához";"{param0}: 대화방에 접속할 수 없습니다.";"{param0}: Немагчыма далучыцца да канала";"{param0}: Imposibil de conectat la canal.";"{param0}: 無\t法\t加\t入\t頻\t道";"{param0}：\t无\t法\t加\t入\t频\t道";;
"chat/error/475";"{param0}: Cannot join the channel";"{param0}: Impossible de rejoindre le canal";"{param0}: non può entrare nel canale";"{param0}: Kann dem Kanal nicht beitreten.";"{param0}: no puedes entrar al canal";"{param0}: Невозможно присоединиться к каналу";"{param0}: Nie możesz połączyć się z kanałem";"{param0}: Nelze se připojit ke kanálu";"{param0}: Kanala katılamıyor";"{param0}：\t无\t法\t加\t入\t频\t道";"{param0}: 入室できませんでした";"{param0}: Não pode juntar-se o canal";"{param0}: Неможливо приєднатися до каналу";"{param0}: Ne možete ući u kanal";"{param0}: nem lehet csatlakozni a csatornához";"{param0}: 대화방에 접속할 수 없습니다.";"{param0}: Немагчыма далучыцца да канала";"{param0}: Imposibil de conectat la canal.";"{param0}: 無\t法\t加\t入\t頻\t道";"{param0}：\t无\t法\t加\t入\t频\t道";;
